id,asset,year,period_block_start,period_block_end,solution
264,AT_Pump_Hydro_Open,2050,325,328,360439.8908745675
265,AT_Pump_Hydro_Open,2050,329,332,673346.5440454916
266,AT_Pump_Hydro_Open,2050,333,336,865922.5207316388
267,AT_Pump_Hydro_Open,2050,337,340,900056.6118373072
268,AT_Pump_Hydro_Open,2050,341,344,934190.7029429757
269,AT_Pump_Hydro_Open,2050,345,348,774074.7138276593
270,AT_Pump_Hydro_Open,2050,349,352,711083.7648228352
271,AT_Pump_Hydro_Open,2050,353,356,745217.8559285037
272,AT_Pump_Hydro_Open,2050,357,360,779351.9470341721
273,AT_Pump_Hydro_Open,2050,361,364,866300.0
274,BG_Hydro_Reservoir,2050,1,4,450181.4299380646
275,BG_Hydro_Reservoir,2050,5,8,479225.68779838085
276,BG_Hydro_Reservoir,2050,9,12,507907.11773644545
277,BG_Hydro_Reservoir,2050,13,16,536588.54767451
278,BG_Hydro_Reservoir,2050,17,20,529797.3214791404
279,BG_Hydro_Reservoir,2050,21,24,515666.60324518254
280,BG_Hydro_Reservoir,2050,25,28,546717.3848649455
281,BG_Hydro_Reservoir,2050,29,32,576551.4266191613
282,BG_Hydro_Reservoir,2050,33,36,562420.7083852034
283,BG_Hydro_Reservoir,2050,37,40,591464.9662455197
284,BG_Hydro_Reservoir,2050,41,44,607232.4259523124
285,BG_Hydro_Reservoir,2050,45,48,600014.2437852952
286,BG_Hydro_Reservoir,2050,49,52,628268.717751712
287,BG_Hydro_Reservoir,2050,53,56,656886.0196403804
288,BG_Hydro_Reservoir,2050,57,60,687936.8012601434
289,BG_Hydro_Reservoir,2050,61,64,718197.7989860069
290,BG_Hydro_Reservoir,2050,65,68,739813.8738756619
291,BG_Hydro_Reservoir,2050,69,72,748153.1506117935
292,BG_Hydro_Reservoir,2050,73,76,762703.8704530391
293,BG_Hydro_Reservoir,2050,77,80,725587.510345271
294,BG_Hydro_Reservoir,2050,81,84,724580.7712833675
295,BG_Hydro_Reservoir,2050,85,88,753198.073172036
296,BG_Hydro_Reservoir,2050,89,92,781452.5471384528
297,BG_Hydro_Reservoir,2050,93,96,802214.7100848124
298,BG_Hydro_Reservoir,2050,97,100,810553.986820944
299,BG_Hydro_Reservoir,2050,101,104,820110.0034226228
300,BG_Hydro_Reservoir,2050,105,108,834660.7232638684
301,BG_Hydro_Reservoir,2050,109,112,843000.0
302,BG_Hydro_Reservoir,2050,113,116,840437.7829070613
303,BG_Hydro_Reservoir,2050,117,120,843000.0
304,BG_Hydro_Reservoir,2050,121,124,838697.2238643761
305,BG_Hydro_Reservoir,2050,125,128,835377.6116225092
306,BG_Hydro_Reservoir,2050,129,132,832057.9993806423
307,BG_Hydro_Reservoir,2050,133,136,826772.0593512615
308,BG_Hydro_Reservoir,2050,137,140,822469.2832156376
309,BG_Hydro_Reservoir,2050,141,144,815217.0153987427
310,BG_Hydro_Reservoir,2050,145,148,808947.911475605
311,BG_Hydro_Reservoir,2050,149,152,805628.2992337381
312,BG_Hydro_Reservoir,2050,153,156,802308.6869918712
313,BG_Hydro_Reservoir,2050,157,160,798989.0747500043
314,BG_Hydro_Reservoir,2050,161,164,770666.8590888421
315,BG_Hydro_Reservoir,2050,165,168,781077.2333041007
316,BG_Hydro_Reservoir,2050,169,172,760603.1747652582
317,BG_Hydro_Reservoir,2050,173,176,747480.1534724239
318,BG_Hydro_Reservoir,2050,177,180,710823.7366714965
319,BG_Hydro_Reservoir,2050,181,184,674167.3198705692
320,BG_Hydro_Reservoir,2050,185,188,669875.6195938116
321,BG_Hydro_Reservoir,2050,189,192,681766.2775791389
322,BG_Hydro_Reservoir,2050,193,196,645109.8607782115
323,BG_Hydro_Reservoir,2050,197,200,624635.802239369
324,BG_Hydro_Reservoir,2050,201,204,620344.1019626114
325,BG_Hydro_Reservoir,2050,205,208,632234.7599479387
326,BG_Hydro_Reservoir,2050,209,212,660307.7761953508
327,BG_Hydro_Reservoir,2050,213,216,623651.3593944234
328,BG_Hydro_Reservoir,2050,217,220,586994.9425934961
329,BG_Hydro_Reservoir,2050,221,224,550338.5257925687
330,BG_Hydro_Reservoir,2050,225,228,546046.8255158111
331,BG_Hydro_Reservoir,2050,229,232,541755.1252390535
332,BG_Hydro_Reservoir,2050,233,236,537463.4249622959
333,BG_Hydro_Reservoir,2050,237,240,565536.441209708
334,BG_Hydro_Reservoir,2050,241,244,554758.445278852
335,BG_Hydro_Reservoir,2050,245,248,550466.7450020944
336,BG_Hydro_Reservoir,2050,249,252,562357.4029874217
337,BG_Hydro_Reservoir,2050,253,256,567761.7653186504
338,BG_Hydro_Reservoir,2050,257,260,573241.3219108456
339,BG_Hydro_Reservoir,2050,261,264,544254.2377355653
340,BG_Hydro_Reservoir,2050,265,268,484152.23575398704
341,BG_Hydro_Reservoir,2050,269,272,489356.9397971976
342,BG_Hydro_Reservoir,2050,273,276,482138.7576301802
343,BG_Hydro_Reservoir,2050,277,280,466124.26476309716
344,BG_Hydro_Reservoir,2050,281,284,427791.16478978185
345,BG_Hydro_Reservoir,2050,285,288,389732.91736545117
346,BG_Hydro_Reservoir,2050,289,292,351674.6699411205
347,BG_Hydro_Reservoir,2050,293,296,329325.98484260193
348,BG_Hydro_Reservoir,2050,297,300,284781.44176417263
349,BG_Hydro_Reservoir,2050,301,304,246448.34179085732
350,BG_Hydro_Reservoir,2050,305,308,217461.25761557702
351,BG_Hydro_Reservoir,2050,309,312,197235.19637415343
352,BG_Hydro_Reservoir,2050,313,316,223658.73870238464
353,BG_Hydro_Reservoir,2050,317,320,250082.28103061585
354,BG_Hydro_Reservoir,2050,321,324,278763.71096868045
355,BG_Hydro_Reservoir,2050,325,328,286828.85071463324
356,BG_Hydro_Reservoir,2050,329,332,315083.32468105
357,BG_Hydro_Reservoir,2050,333,336,341506.86700928124
358,BG_Hydro_Reservoir,2050,337,340,361156.7465080123
359,BG_Hydro_Reservoir,2050,341,344,380806.62600674335
360,BG_Hydro_Reservoir,2050,345,348,360580.56476531975
361,BG_Hydro_Reservoir,2050,349,352,360292.47389397345
362,BG_Hydro_Reservoir,2050,353,356,379942.3533927045
363,BG_Hydro_Reservoir,2050,357,360,399592.23289143556
364,BG_Hydro_Reservoir,2050,361,364,421500.0
365,BG_Pump_Hydro_Closed,2050,1,4,4017.741935483871
366,BG_Pump_Hydro_Closed,2050,5,8,4933.880804395514
367,BG_Pump_Hydro_Closed,2050,9,12,4251.622739879385
368,BG_Pump_Hydro_Closed,2050,13,16,3569.3646753632565
369,BG_Pump_Hydro_Closed,2050,17,20,1433.8611310883553
370,BG_Pump_Hydro_Closed,2050,21,24,435.4543610069977
371,BG_Pump_Hydro_Closed,2050,25,28,0.0
372,BG_Pump_Hydro_Closed,2050,29,32,998.4067700813562
373,BG_Pump_Hydro_Closed,2050,33,36,0.0
374,BG_Pump_Hydro_Closed,2050,37,40,916.1388689116429
375,BG_Pump_Hydro_Closed,2050,41,44,619.3745120168405
376,BG_Pump_Hydro_Closed,2050,45,48,0.0
377,BG_Pump_Hydro_Closed,2050,49,52,833.8709677419322
378,BG_Pump_Hydro_Closed,2050,53,56,3266.1388689116366
379,BG_Pump_Hydro_Closed,2050,57,60,2830.684507904639
380,BG_Pump_Hydro_Closed,2050,61,64,2312.962245727932
381,BG_Pump_Hydro_Closed,2050,65,68,2540.3816005666386
382,BG_Pump_Hydro_Closed,2050,69,72,1554.8977295988961
383,BG_Pump_Hydro_Closed,2050,73,76,2691.9945037924417
384,BG_Pump_Hydro_Closed,2050,77,80,1370.9775785890506
385,BG_Pump_Hydro_Closed,2050,81,84,2874.1837117334962
386,BG_Pump_Hydro_Closed,2050,85,88,5306.451612903235
387,BG_Pump_Hydro_Closed,2050,89,92,6140.322580645168
388,BG_Pump_Hydro_Closed,2050,93,96,9400.0
389,BG_Pump_Hydro_Closed,2050,97,100,8414.516129032258
390,BG_Pump_Hydro_Closed,2050,101,104,5995.1711269761645
391,BG_Pump_Hydro_Closed,2050,105,108,7132.26790116971
392,BG_Pump_Hydro_Closed,2050,109,112,6146.784030201968
393,BG_Pump_Hydro_Closed,2050,113,116,5192.914490556143
394,BG_Pump_Hydro_Closed,2050,117,120,6623.259563715128
395,BG_Pump_Hydro_Closed,2050,121,124,6830.843067333068
396,BG_Pump_Hydro_Closed,2050,125,128,6707.512593211204
397,BG_Pump_Hydro_Closed,2050,129,132,6584.182119089341
398,BG_Pump_Hydro_Closed,2050,133,136,7122.679600447109
399,BG_Pump_Hydro_Closed,2050,137,140,7330.263104065054
400,BG_Pump_Hydro_Closed,2050,141,144,8530.588540902432
401,BG_Pump_Hydro_Closed,2050,145,148,9400.0
402,BG_Pump_Hydro_Closed,2050,149,152,9276.669525878136
403,BG_Pump_Hydro_Closed,2050,153,156,9153.339051756273
404,BG_Pump_Hydro_Closed,2050,157,160,9030.00857763441
405,BG_Pump_Hydro_Closed,2050,161,164,7077.807335039808
406,BG_Pump_Hydro_Closed,2050,165,168,9400.0
407,BG_Pump_Hydro_Closed,2050,169,172,8339.64634920664
408,BG_Pump_Hydro_Closed,2050,173,176,8219.830265643985
409,BG_Pump_Hydro_Closed,2050,177,180,5658.0054335585
410,BG_Pump_Hydro_Closed,2050,181,184,3096.1806014730155
411,BG_Pump_Hydro_Closed,2050,185,188,3537.2981319717655
412,BG_Pump_Hydro_Closed,2050,189,192,5479.886843762655
413,BG_Pump_Hydro_Closed,2050,193,196,2918.0620116771706
414,BG_Pump_Hydro_Closed,2050,197,200,1857.7083608838075
415,BG_Pump_Hydro_Closed,2050,201,204,2298.8258913825666
416,BG_Pump_Hydro_Closed,2050,205,208,4241.414603173449
417,BG_Pump_Hydro_Closed,2050,209,212,7685.474496256455
418,BG_Pump_Hydro_Closed,2050,213,216,5123.649664170969
419,BG_Pump_Hydro_Closed,2050,217,220,2561.8248320854846
420,BG_Pump_Hydro_Closed,2050,221,224,0.0
421,BG_Pump_Hydro_Closed,2050,225,228,441.11753049876097
422,BG_Pump_Hydro_Closed,2050,229,232,882.2350609975219
423,BG_Pump_Hydro_Closed,2050,233,236,1323.352591496283
