id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_hub
393,ES_E_Balance,2050,9,1,6,50.31000000000002
394,ES_E_Balance,2050,9,7,12,50.31000000000002
395,ES_E_Balance,2050,9,13,18,-0.0
396,ES_E_Balance,2050,9,19,24,50.31000000000002
397,ES_E_Balance,2050,10,1,6,53.82000000000002
398,ES_E_Balance,2050,10,7,12,53.82000000000002
399,ES_E_Balance,2050,10,13,18,-0.0
400,ES_E_Balance,2050,10,19,24,53.82000000000003
401,FI_E_Balance,2050,1,1,6,-0.0
402,FI_E_Balance,2050,1,7,12,-0.0
403,FI_E_Balance,2050,1,13,18,-0.0
404,FI_E_Balance,2050,1,19,24,21.942
405,FI_E_Balance,2050,2,1,6,-0.0
406,FI_E_Balance,2050,2,7,12,-0.0
407,FI_E_Balance,2050,2,13,18,-0.0
408,FI_E_Balance,2050,2,19,24,-0.0
409,FI_E_Balance,2050,3,1,6,-0.0
410,FI_E_Balance,2050,3,7,12,-0.0
411,FI_E_Balance,2050,3,13,18,-0.0
412,FI_E_Balance,2050,3,19,24,-0.0
413,FI_E_Balance,2050,4,1,6,-0.0
414,FI_E_Balance,2050,4,7,12,-0.0
415,FI_E_Balance,2050,4,13,18,-0.0
416,FI_E_Balance,2050,4,19,24,-0.0
417,FI_E_Balance,2050,5,1,6,-0.0
418,FI_E_Balance,2050,5,7,12,-0.0
419,FI_E_Balance,2050,5,13,18,-0.0
420,FI_E_Balance,2050,5,19,24,-0.0
421,FI_E_Balance,2050,6,1,6,-0.0
422,FI_E_Balance,2050,6,7,12,-0.0
423,FI_E_Balance,2050,6,13,18,-0.0
424,FI_E_Balance,2050,6,19,24,-0.0
425,FI_E_Balance,2050,7,1,6,-0.0
426,FI_E_Balance,2050,7,7,12,-0.0
427,FI_E_Balance,2050,7,13,18,-0.0
428,FI_E_Balance,2050,7,19,24,-0.0
429,FI_E_Balance,2050,8,1,6,-0.0
430,FI_E_Balance,2050,8,7,12,-0.0
431,FI_E_Balance,2050,8,13,18,-0.0
432,FI_E_Balance,2050,8,19,24,-0.0
433,FI_E_Balance,2050,9,1,6,-0.0
434,FI_E_Balance,2050,9,7,12,-0.0
435,FI_E_Balance,2050,9,13,18,-0.0
436,FI_E_Balance,2050,9,19,24,-0.0
437,FI_E_Balance,2050,10,1,6,-0.0
438,FI_E_Balance,2050,10,7,12,-0.0
439,FI_E_Balance,2050,10,13,18,-0.0
440,FI_E_Balance,2050,10,19,24,-0.0
441,FR_E_Balance,2050,1,1,6,62.01000000000002
442,FR_E_Balance,2050,1,7,12,1908.0
443,FR_E_Balance,2050,1,13,18,1908.0
444,FR_E_Balance,2050,1,19,24,1908.0
445,FR_E_Balance,2050,2,1,6,-0.0
446,FR_E_Balance,2050,2,7,12,-0.0
447,FR_E_Balance,2050,2,13,18,-0.0
448,FR_E_Balance,2050,2,19,24,38.61000000000001
449,FR_E_Balance,2050,3,1,6,-0.0
450,FR_E_Balance,2050,3,7,12,33.93000000000001
451,FR_E_Balance,2050,3,13,18,33.93000000000001
452,FR_E_Balance,2050,3,19,24,33.93000000000001
453,FR_E_Balance,2050,4,1,6,-0.0
454,FR_E_Balance,2050,4,7,12,-0.0
455,FR_E_Balance,2050,4,13,18,-0.0
456,FR_E_Balance,2050,4,19,24,4.547473508864641e-13
457,FR_E_Balance,2050,5,1,6,-0.0
458,FR_E_Balance,2050,5,7,12,-0.0
459,FR_E_Balance,2050,5,13,18,-0.0
460,FR_E_Balance,2050,5,19,24,-0.0
461,FR_E_Balance,2050,6,1,6,-0.0
462,FR_E_Balance,2050,6,7,12,16.1240625
