id,asset,year,rep_period,time_block_start,time_block_end,unit_commitment_integer,solution
377,CY_Gas,2050,1,1,24,true,0.0
547,CY_Gas,2050,2,1,24,true,0.0
378,CY_Gas,2050,3,1,24,true,0.0
379,CY_Gas,2050,4,1,24,true,0.0
380,CY_Gas,2050,5,1,24,true,0.0
381,CY_Gas,2050,6,1,24,true,0.0
382,CY_Gas,2050,7,1,24,true,0.0
383,CY_Gas,2050,8,1,24,true,0.0
384,CY_Gas,2050,9,1,24,true,0.0
385,CY_Gas,2050,10,1,24,true,0.0
386,CZ_Coal,2050,1,1,4,true,0.0
387,CZ_Coal,2050,1,5,8,true,0.0
388,CZ_Coal,2050,1,9,12,true,0.0
389,CZ_Coal,2050,1,13,16,true,0.0
574,CZ_Coal,2050,1,17,20,true,0.0
390,CZ_Coal,2050,1,21,24,true,0.0
575,CZ_Coal,2050,2,1,4,true,0.0
589,CZ_Coal,2050,2,5,8,true,0.0
391,CZ_Coal,2050,2,9,12,true,0.0
392,CZ_Coal,2050,2,13,16,true,0.0
393,CZ_Coal,2050,2,17,20,true,0.0
548,CZ_Coal,2050,2,21,24,true,0.0
584,CZ_Coal,2050,3,1,4,true,0.0
394,CZ_Coal,2050,3,5,8,true,0.0
395,CZ_Coal,2050,3,9,12,true,0.0
396,CZ_Coal,2050,3,13,16,true,0.0
585,CZ_Coal,2050,3,17,20,true,0.0
397,CZ_Coal,2050,3,21,24,true,0.0
398,CZ_Coal,2050,4,1,4,true,0.0
399,CZ_Coal,2050,4,5,8,true,0.0
400,CZ_Coal,2050,4,9,12,true,0.0
401,CZ_Coal,2050,4,13,16,true,0.0
402,CZ_Coal,2050,4,17,20,true,0.0
403,CZ_Coal,2050,4,21,24,true,0.0
404,CZ_Coal,2050,5,1,4,true,0.0
576,CZ_Coal,2050,5,5,8,true,0.0
405,CZ_Coal,2050,5,9,12,true,0.0
406,CZ_Coal,2050,5,13,16,true,0.0
407,CZ_Coal,2050,5,17,20,true,0.0
549,CZ_Coal,2050,5,21,24,true,0.0
408,CZ_Coal,2050,6,1,4,true,0.0
409,CZ_Coal,2050,6,5,8,true,0.0
410,CZ_Coal,2050,6,9,12,true,0.0
411,CZ_Coal,2050,6,13,16,true,0.0
412,CZ_Coal,2050,6,17,20,true,0.0
413,CZ_Coal,2050,6,21,24,true,0.0
414,CZ_Coal,2050,7,1,4,true,0.0
415,CZ_Coal,2050,7,5,8,true,0.0
550,CZ_Coal,2050,7,9,12,true,0.0
416,CZ_Coal,2050,7,13,16,true,0.0
551,CZ_Coal,2050,7,17,20,true,0.0
417,CZ_Coal,2050,7,21,24,true,0.0
418,CZ_Coal,2050,8,1,4,true,0.0
419,CZ_Coal,2050,8,5,8,true,0.0
552,CZ_Coal,2050,8,9,12,true,0.0
553,CZ_Coal,2050,8,13,16,true,0.0
420,CZ_Coal,2050,8,17,20,true,0.0
421,CZ_Coal,2050,8,21,24,true,0.0
422,CZ_Coal,2050,9,1,4,true,0.0
554,CZ_Coal,2050,9,5,8,true,0.0
423,CZ_Coal,2050,9,9,12,true,0.0
424,CZ_Coal,2050,9,13,16,true,0.0
