id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_conversion
402,FI_electrolyzer,2050,1,7,12,-0.0
403,FI_electrolyzer,2050,1,13,18,-0.0
404,FI_electrolyzer,2050,1,19,24,0.6095
405,FI_electrolyzer,2050,2,1,6,-0.0
406,FI_electrolyzer,2050,2,7,12,-0.0
407,FI_electrolyzer,2050,2,13,18,-0.0
408,FI_electrolyzer,2050,2,19,24,-0.0
409,FI_electrolyzer,2050,3,1,6,-0.0
410,FI_electrolyzer,2050,3,7,12,-0.0
411,FI_electrolyzer,2050,3,13,18,-0.0
412,FI_electrolyzer,2050,3,19,24,-0.0
413,FI_electrolyzer,2050,4,1,6,-0.0
414,FI_electrolyzer,2050,4,7,12,-0.0
415,FI_electrolyzer,2050,4,13,18,-0.0
416,FI_electrolyzer,2050,4,19,24,-0.0
417,FI_electrolyzer,2050,5,1,6,-0.0
418,FI_electrolyzer,2050,5,7,12,-0.0
419,FI_electrolyzer,2050,5,13,18,-0.0
420,FI_electrolyzer,2050,5,19,24,-0.0
421,FI_electrolyzer,2050,6,1,6,-0.0
422,FI_electrolyzer,2050,6,7,12,-0.0
423,FI_electrolyzer,2050,6,13,18,-0.0
424,FI_electrolyzer,2050,6,19,24,-0.0
425,FI_electrolyzer,2050,7,1,6,-0.0
426,FI_electrolyzer,2050,7,7,12,-0.0
427,FI_electrolyzer,2050,7,13,18,-0.0
428,FI_electrolyzer,2050,7,19,24,-0.0
429,FI_electrolyzer,2050,8,1,6,-0.0
430,FI_electrolyzer,2050,8,7,12,-0.0
431,FI_electrolyzer,2050,8,13,18,-0.0
432,FI_electrolyzer,2050,8,19,24,-0.0
433,FI_electrolyzer,2050,9,1,6,-0.0
434,FI_electrolyzer,2050,9,7,12,-0.0
435,FI_electrolyzer,2050,9,13,18,-0.0
436,FI_electrolyzer,2050,9,19,24,-0.0
437,FI_electrolyzer,2050,10,1,6,-0.0
438,FI_electrolyzer,2050,10,7,12,-0.0
439,FI_electrolyzer,2050,10,13,18,-0.0
440,FI_electrolyzer,2050,10,19,24,-0.0
441,FR_electrolyzer,2050,1,1,6,1.7225000000000001
442,FR_electrolyzer,2050,1,7,12,53.0
443,FR_electrolyzer,2050,1,13,18,53.0
444,FR_electrolyzer,2050,1,19,24,53.0
