id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_consumer
296,BE_E_Demand,2030,8,8,8,0.0
297,BE_E_Demand,2030,8,9,9,0.0
298,BE_E_Demand,2030,8,10,10,0.0
299,BE_E_Demand,2030,8,11,11,0.0
300,BE_E_Demand,2030,8,12,12,0.0
301,BE_E_Demand,2030,8,13,13,0.0
302,BE_E_Demand,2030,8,14,14,0.0
303,BE_E_Demand,2030,8,15,15,0.0
304,BE_E_Demand,2030,8,16,16,0.0
305,BE_E_Demand,2030,8,17,17,0.0
306,BE_E_Demand,2030,8,18,18,0.0
307,BE_E_Demand,2030,8,19,19,0.0
308,BE_E_Demand,2030,8,20,20,0.0
309,BE_E_Demand,2030,8,21,21,0.0
310,BE_E_Demand,2030,8,22,22,0.0
311,BE_E_Demand,2030,8,23,23,0.0
312,BE_E_Demand,2030,8,24,24,0.0
313,BE_E_Demand,2030,9,1,1,0.0
314,BE_E_Demand,2030,9,2,2,0.0
315,BE_E_Demand,2030,9,3,3,0.0
316,BE_E_Demand,2030,9,4,4,0.0
317,BE_E_Demand,2030,9,5,5,0.0
318,BE_E_Demand,2030,9,6,6,0.0
319,BE_E_Demand,2030,9,7,7,0.0
320,BE_E_Demand,2030,9,8,8,0.0
321,BE_E_Demand,2030,9,9,9,0.0
322,BE_E_Demand,2030,9,10,10,0.0
323,BE_E_Demand,2030,9,11,11,0.0
324,BE_E_Demand,2030,9,12,12,0.0
325,BE_E_Demand,2030,9,13,13,0.0
326,BE_E_Demand,2030,9,14,14,0.0
327,BE_E_Demand,2030,9,15,15,0.0
328,BE_E_Demand,2030,9,16,16,0.0
329,BE_E_Demand,2030,9,17,17,0.0
330,BE_E_Demand,2030,9,18,18,0.0
331,BE_E_Demand,2030,9,19,19,0.7611
332,BE_E_Demand,2030,9,20,20,0.7611
333,BE_E_Demand,2030,9,21,21,0.7611
334,BE_E_Demand,2030,9,22,22,0.7611
335,BE_E_Demand,2030,9,23,23,0.0
336,BE_E_Demand,2030,9,24,24,0.0
337,BE_E_Demand,2030,10,1,1,0.8142
338,BE_E_Demand,2030,10,2,2,0.8142
339,BE_E_Demand,2030,10,3,3,0.8142
340,BE_E_Demand,2030,10,4,4,0.8142
341,BE_E_Demand,2030,10,5,5,0.8142
342,BE_E_Demand,2030,10,6,6,0.8142
343,BE_E_Demand,2030,10,7,7,1.518
344,BE_E_Demand,2030,10,8,8,1.518
345,BE_E_Demand,2030,10,9,9,1.932
346,BE_E_Demand,2030,10,10,10,1.932
347,BE_E_Demand,2030,10,11,11,2.3459999999999996
348,BE_E_Demand,2030,10,12,12,2.3459999999999996
349,BE_E_Demand,2030,10,13,13,2.3459999999999996
350,BE_E_Demand,2030,10,14,14,2.3459999999999996
351,BE_E_Demand,2030,10,15,15,2.8600520289663596
352,BE_E_Demand,2030,10,16,16,2.8600520289663596
353,BE_E_Demand,2030,10,17,17,6.969912502936225
354,BE_E_Demand,2030,10,18,18,11.829251660907573
355,BE_E_Demand,2030,10,19,19,2.3459999999999996
356,BE_E_Demand,2030,10,20,20,2.3459999999999996
357,BE_E_Demand,2030,10,21,21,1.4583679247848143
358,BE_E_Demand,2030,10,22,22,1.4583679247848143
359,BE_E_Demand,2030,10,23,23,0.8142
360,BE_E_Demand,2030,10,24,24,0.8142
361,BG_E_Demand,2030,1,1,5,8.745000000000001
362,BG_E_Demand,2030,1,6,10,5.384054919919384
363,BG_E_Demand,2030,1,11,15,4.6905
364,BG_E_Demand,2030,1,16,24,13.514999999999999
365,BG_E_Demand,2030,2,1,5,0.0
366,BG_E_Demand,2030,2,6,10,0.0
367,BG_E_Demand,2030,2,11,15,0.0
368,BG_E_Demand,2030,2,16,24,0.0
369,BG_E_Demand,2030,3,1,5,4.785
370,BG_E_Demand,2030,3,6,10,7.395
371,BG_E_Demand,2030,3,11,15,11.055356502399592
372,BG_E_Demand,2030,3,16,24,43.27130506489705
373,BG_E_Demand,2030,4,1,5,2.4426000000000005
374,BG_E_Demand,2030,4,6,10,2.0355
375,BG_E_Demand,2030,4,11,15,0.0
376,BG_E_Demand,2030,4,16,24,2.0355
377,BG_E_Demand,2030,5,1,5,0.0
378,BG_E_Demand,2030,5,6,10,4.602
379,BG_E_Demand,2030,5,11,15,0.0
380,BG_E_Demand,2030,5,16,24,4.602
381,BG_E_Demand,2030,6,1,5,1.593
382,BG_E_Demand,2030,6,6,10,1.593
383,BG_E_Demand,2030,6,11,15,2.5488
384,BG_E_Demand,2030,6,16,24,1.593
385,BG_E_Demand,2030,7,1,5,3.2745
386,BG_E_Demand,2030,7,6,10,3.2745
387,BG_E_Demand,2030,7,11,15,0.0
388,BG_E_Demand,2030,7,16,24,3.2745
389,BG_E_Demand,2030,8,1,5,2.7435
390,BG_E_Demand,2030,8,6,10,5.845560413736684
391,BG_E_Demand,2030,8,11,15,0.0
392,BG_E_Demand,2030,8,16,24,2.7435000000000005
393,BG_E_Demand,2030,9,1,5,3.8055
394,BG_E_Demand,2030,9,6,10,5.879406170946032
395,BG_E_Demand,2030,9,11,15,3.8055
396,BG_E_Demand,2030,9,16,24,7.095000000000001
397,BG_E_Demand,2030,10,1,5,6.651298625584868
398,BG_E_Demand,2030,10,6,10,7.590000000000001
399,BG_E_Demand,2030,10,11,15,4.071
400,BG_E_Demand,2030,10,16,24,9.519721210003112
401,CH_E_Demand,2030,1,1,2,1.8762
402,CH_E_Demand,2030,1,3,4,1.8762
403,CH_E_Demand,2030,1,5,6,3.498
404,CH_E_Demand,2030,1,7,8,3.498
405,CH_E_Demand,2030,1,9,10,2.687100000000001
406,CH_E_Demand,2030,1,11,12,1.8762
407,CH_E_Demand,2030,1,13,14,1.8762
408,CH_E_Demand,2030,1,15,16,2.1624000000000003
409,CH_E_Demand,2030,1,17,18,3.498
410,CH_E_Demand,2030,1,19,20,6.253337372645607
411,CH_E_Demand,2030,1,21,22,5.1982046486296865
412,CH_E_Demand,2030,1,23,24,1.8762
413,CH_E_Demand,2030,2,1,2,1.1682000000000001
414,CH_E_Demand,2030,2,3,4,1.1682000000000001
415,CH_E_Demand,2030,2,5,6,1.1682000000000001
416,CH_E_Demand,2030,2,7,8,1.1682000000000001
417,CH_E_Demand,2030,2,9,10,1.1682000000000001
418,CH_E_Demand,2030,2,11,12,0.030768237366833873
419,CH_E_Demand,2030,2,13,14,0.030768237366833873
420,CH_E_Demand,2030,2,15,16,0.599484118683417
421,CH_E_Demand,2030,2,17,18,1.1682000000000001
422,CH_E_Demand,2030,2,19,20,1.1682000000000001
423,CH_E_Demand,2030,2,21,22,1.1682000000000001
424,CH_E_Demand,2030,2,23,24,1.1682000000000001
425,CH_E_Demand,2030,3,1,2,2.078856842812198
426,CH_E_Demand,2030,3,3,4,2.078856842812198
427,CH_E_Demand,2030,3,5,6,2.078856842812198
428,CH_E_Demand,2030,3,7,8,4.817210445230211
429,CH_E_Demand,2030,3,9,10,3.8371431571878016
430,CH_E_Demand,2030,3,11,12,2.857075869145392
431,CH_E_Demand,2030,3,13,14,1.0266
432,CH_E_Demand,2030,3,15,16,3.1291889744162833
433,CH_E_Demand,2030,3,17,18,6.630746759445905
434,CH_E_Demand,2030,3,19,20,11.877354250987269
435,CH_E_Demand,2030,3,21,22,3.1291889744162833
436,CH_E_Demand,2030,3,23,24,1.0266
437,CH_E_Demand,2030,4,1,2,0.8142
438,CH_E_Demand,2030,4,3,4,0.8142
439,CH_E_Demand,2030,4,5,6,0.8142
440,CH_E_Demand,2030,4,7,8,0.8142
441,CH_E_Demand,2030,4,9,10,0.8142
442,CH_E_Demand,2030,4,11,12,0.8142
443,CH_E_Demand,2030,4,13,14,0.8142
444,CH_E_Demand,2030,4,15,16,0.8142
445,CH_E_Demand,2030,4,17,18,0.8142
446,CH_E_Demand,2030,4,19,20,1.1299260672680167
447,CH_E_Demand,2030,4,21,22,0.8142
448,CH_E_Demand,2030,4,23,24,0.8142
449,CH_E_Demand,2030,5,1,2,1.8408000000000002
450,CH_E_Demand,2030,5,3,4,1.8408
451,CH_E_Demand,2030,5,5,6,1.8408000000000002
452,CH_E_Demand,2030,5,7,8,1.8408
453,CH_E_Demand,2030,5,9,10,1.8408
454,CH_E_Demand,2030,5,11,12,1.8408
455,CH_E_Demand,2030,5,13,14,0.7361293768793451
456,CH_E_Demand,2030,5,15,16,1.2884646884396727
457,CH_E_Demand,2030,5,17,18,1.8408
458,CH_E_Demand,2030,5,19,20,1.8408
459,CH_E_Demand,2030,5,21,22,1.8408
460,CH_E_Demand,2030,5,23,24,1.8408
461,CH_E_Demand,2030,6,1,2,0.9268568247007407
462,CH_E_Demand,2030,6,3,4,0.9268568247007407
463,CH_E_Demand,2030,6,5,6,0.9268568247007407
464,CH_E_Demand,2030,6,7,8,0.868970474102222
465,CH_E_Demand,2030,6,9,10,0.6372
466,CH_E_Demand,2030,6,11,12,0.40542952589777803
467,CH_E_Demand,2030,6,13,14,0.4248
468,CH_E_Demand,2030,6,15,16,0.531
469,CH_E_Demand,2030,6,17,18,0.6372
470,CH_E_Demand,2030,6,19,20,0.6372
471,CH_E_Demand,2030,6,21,22,0.6372
472,CH_E_Demand,2030,6,23,24,0.6372
473,CH_E_Demand,2030,7,1,2,1.3098
474,CH_E_Demand,2030,7,3,4,1.3098
475,CH_E_Demand,2030,7,5,6,1.3098
476,CH_E_Demand,2030,7,7,8,3.6502523188660474
477,CH_E_Demand,2030,7,9,10,2.4800261594330237
478,CH_E_Demand,2030,7,11,12,1.3098
479,CH_E_Demand,2030,7,13,14,1.3098
480,CH_E_Demand,2030,7,15,16,1.3098
481,CH_E_Demand,2030,7,17,18,1.3098
482,CH_E_Demand,2030,7,19,20,3.7739999999999996
483,CH_E_Demand,2030,7,21,22,2.442
484,CH_E_Demand,2030,7,23,24,1.3098
485,CH_E_Demand,2030,8,1,2,1.0974
486,CH_E_Demand,2030,8,3,4,1.0974
487,CH_E_Demand,2030,8,5,6,1.0974
488,CH_E_Demand,2030,8,7,8,1.0974
489,CH_E_Demand,2030,8,9,10,0.5487000000000002
490,CH_E_Demand,2030,8,11,12,0.0
491,CH_E_Demand,2030,8,13,14,0.0
492,CH_E_Demand,2030,8,15,16,0.0
493,CH_E_Demand,2030,8,17,18,3.0511474222170807
494,CH_E_Demand,2030,8,19,20,3.0511474222170807
495,CH_E_Demand,2030,8,21,22,2.0742737111085408
496,CH_E_Demand,2030,8,23,24,1.0974
497,CH_E_Demand,2030,9,1,2,2.3267109256419025
498,CH_E_Demand,2030,9,3,4,2.3267109256419025
499,CH_E_Demand,2030,9,5,6,2.3267109256419025
500,CH_E_Demand,2030,9,7,8,2.3267109256419025
501,CH_E_Demand,2030,9,9,10,1.7903703085473008
502,CH_E_Demand,2030,9,11,12,1.2540296914526992
503,CH_E_Demand,2030,9,13,14,1.2540296914526992
504,CH_E_Demand,2030,9,15,16,1.2540296914526992
505,CH_E_Demand,2030,9,17,18,1.2540296914526992
506,CH_E_Demand,2030,9,19,20,1.6477663856922633
507,CH_E_Demand,2030,9,21,22,1.5222
508,CH_E_Demand,2030,9,23,24,1.5222
509,CH_E_Demand,2030,10,1,2,1.6284
510,CH_E_Demand,2030,10,3,4,1.6284
511,CH_E_Demand,2030,10,5,6,1.6284
512,CH_E_Demand,2030,10,7,8,2.5035478788107546
513,CH_E_Demand,2030,10,9,10,2.065973939405377
514,CH_E_Demand,2030,10,11,12,1.6284
515,CH_E_Demand,2030,10,13,14,1.6284
516,CH_E_Demand,2030,10,15,16,2.7695332643636292
517,CH_E_Demand,2030,10,17,18,4.205071699139258
518,CH_E_Demand,2030,10,19,20,4.205071699139257
519,CH_E_Demand,2030,10,21,22,2.9167358495696285
520,CH_E_Demand,2030,10,23,24,1.6284
521,CY_E_Demand,2030,1,1,4,5.103900000000003
522,CY_E_Demand,2030,1,5,8,5.103900000000003
523,CY_E_Demand,2030,1,9,12,5.103899999999997
524,CY_E_Demand,2030,1,13,16,6.210854919919384
525,CY_E_Demand,2030,1,17,20,10.812
526,CY_E_Demand,2030,1,21,24,10.812
527,CY_E_Demand,2030,2,1,4,0.0
528,CY_E_Demand,2030,2,5,8,0.0
529,CY_E_Demand,2030,2,9,12,0.0
530,CY_E_Demand,2030,2,13,16,0.0
531,CY_E_Demand,2030,2,17,20,0.0
532,CY_E_Demand,2030,2,21,24,0.0
533,CY_E_Demand,2030,3,1,4,5.9159999999999995
534,CY_E_Demand,2030,3,5,8,5.9159999999999995
535,CY_E_Demand,2030,3,9,12,5.9159999999999995
