id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_conversion
331,BG_electrolyzer,2050,8,13,14,-0.0
332,BG_electrolyzer,2050,8,15,16,-0.0
333,BG_electrolyzer,2050,8,17,18,0.3565
334,BG_electrolyzer,2050,8,19,20,0.3565000000000001
335,BG_electrolyzer,2050,8,21,22,0.3565000000000001
336,BG_electrolyzer,2050,8,23,24,0.3565
337,BG_electrolyzer,2050,9,1,2,1.3975
338,BG_electrolyzer,2050,9,3,4,1.3974999999999997
339,BG_electrolyzer,2050,9,5,6,1.3975
340,BG_electrolyzer,2050,9,7,8,1.36825
341,BG_electrolyzer,2050,9,9,10,-0.0
342,BG_electrolyzer,2050,9,11,12,-0.0
343,BG_electrolyzer,2050,9,13,14,-0.0
344,BG_electrolyzer,2050,9,15,16,-0.0
345,BG_electrolyzer,2050,9,17,18,1.3974999999999993
346,BG_electrolyzer,2050,9,19,20,1.3975
347,BG_electrolyzer,2050,9,21,22,1.3975
348,BG_electrolyzer,2050,9,23,24,1.3975
349,BG_electrolyzer,2050,10,1,2,1.4950000000000003
350,BG_electrolyzer,2050,10,3,4,1.4950000000000006
351,BG_electrolyzer,2050,10,5,6,1.4950000000000003
352,BG_electrolyzer,2050,10,7,8,1.4950000000000003
353,BG_electrolyzer,2050,10,9,10,1.2825238095238092
354,BG_electrolyzer,2050,10,11,12,0.529
355,BG_electrolyzer,2050,10,13,14,0.529
356,BG_electrolyzer,2050,10,15,16,1.2825238095238094
357,BG_electrolyzer,2050,10,17,18,1.4950000000000003
358,BG_electrolyzer,2050,10,19,20,1.4950000000000003
359,BG_electrolyzer,2050,10,21,22,1.4950000000000006
360,BG_electrolyzer,2050,10,23,24,1.4950000000000003
361,CH_electrolyzer,2050,1,1,2,1.7225000000000004
362,CH_electrolyzer,2050,1,3,4,1.7225000000000004
363,CH_electrolyzer,2050,1,5,6,1.7225000000000004
364,CH_electrolyzer,2050,1,7,8,1.7225000000000006
365,CH_electrolyzer,2050,1,9,10,1.3187890625
366,CH_electrolyzer,2050,1,11,12,1.3187890625000003
367,CH_electrolyzer,2050,1,13,14,1.3187890625000003
368,CH_electrolyzer,2050,1,15,16,1.3187890625000003
369,CH_electrolyzer,2050,1,17,18,1.7225
370,CH_electrolyzer,2050,1,19,20,1.7225000000000004
371,CH_electrolyzer,2050,1,21,22,1.7225000000000004
372,CH_electrolyzer,2050,1,23,24,1.7225000000000004
373,CH_electrolyzer,2050,2,1,2,0.3354879969129028
374,CH_electrolyzer,2050,2,3,4,0.3354879969129028
375,CH_electrolyzer,2050,2,5,6,0.3354879969129028
376,CH_electrolyzer,2050,2,7,8,0.3354879969129028
377,CH_electrolyzer,2050,2,9,10,0.2568579976364418
378,CH_electrolyzer,2050,2,11,12,-0.0
379,CH_electrolyzer,2050,2,13,14,-0.0
380,CH_electrolyzer,2050,2,15,16,-0.0
381,CH_electrolyzer,2050,2,17,18,0.2568579976364418
382,CH_electrolyzer,2050,2,19,20,0.3354879969129028
383,CH_electrolyzer,2050,2,21,22,0.3354879969129028
384,CH_electrolyzer,2050,2,23,24,0.3354879969129028
385,CH_electrolyzer,2050,3,1,2,0.9425000000000009
386,CH_electrolyzer,2050,3,3,4,0.9425000000000009
387,CH_electrolyzer,2050,3,5,6,0.9425000000000009
388,CH_electrolyzer,2050,3,7,8,0.9425000000000002
389,CH_electrolyzer,2050,3,9,10,0.9425000000000009
390,CH_electrolyzer,2050,3,11,12,0.8595835625000002
391,CH_electrolyzer,2050,3,13,14,0.8595835625000002
392,CH_electrolyzer,2050,3,15,16,0.8595835625000002
393,CH_electrolyzer,2050,3,17,18,0.9425000000000009
394,CH_electrolyzer,2050,3,19,20,0.9425000000000009
395,CH_electrolyzer,2050,3,21,22,0.9425000000000009
396,CH_electrolyzer,2050,3,23,24,0.9425000000000009
397,CH_electrolyzer,2050,4,1,2,-0.0
398,CH_electrolyzer,2050,4,3,4,-0.0
399,CH_electrolyzer,2050,4,5,6,-0.0
400,CH_electrolyzer,2050,4,7,8,-0.0
401,CH_electrolyzer,2050,4,9,10,-0.0
402,CH_electrolyzer,2050,4,11,12,-0.0
403,CH_electrolyzer,2050,4,13,14,-0.0
404,CH_electrolyzer,2050,4,15,16,-0.0
405,CH_electrolyzer,2050,4,17,18,-0.0
406,CH_electrolyzer,2050,4,19,20,-0.0
407,CH_electrolyzer,2050,4,21,22,-0.0
408,CH_electrolyzer,2050,4,23,24,-0.0
409,CH_electrolyzer,2050,5,1,2,0.5416466523268291
410,CH_electrolyzer,2050,5,3,4,0.5416466523268297
411,CH_electrolyzer,2050,5,5,6,0.5416466523268291
412,CH_electrolyzer,2050,5,7,8,0.5416466523268291
413,CH_electrolyzer,2050,5,9,10,0.5416466523268291
414,CH_electrolyzer,2050,5,11,12,0.414698218187729
415,CH_electrolyzer,2050,5,13,14,0.4146982181877285
416,CH_electrolyzer,2050,5,15,16,0.4146982181877285
417,CH_electrolyzer,2050,5,17,18,0.5416466523268291
418,CH_electrolyzer,2050,5,19,20,0.5416466523268291
419,CH_electrolyzer,2050,5,21,22,0.5416466523268291
420,CH_electrolyzer,2050,5,23,24,0.5416466523268291
421,CH_electrolyzer,2050,6,1,2,0.03445000000000003
422,CH_electrolyzer,2050,6,3,4,0.03445000000000003
423,CH_electrolyzer,2050,6,5,6,0.03445
424,CH_electrolyzer,2050,6,7,8,0.03445
425,CH_electrolyzer,2050,6,9,10,0.02637578125
426,CH_electrolyzer,2050,6,11,12,-0.0
427,CH_electrolyzer,2050,6,13,14,-0.0
428,CH_electrolyzer,2050,6,15,16,-0.0
